reviewer_id,store_name,category,store_address,latitude,longitude,rating_count_num,review_time,days_ago,review_clean,rating_num,sentiment,is_autotag
30865,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,"Nice and clean, friendly, food somewhat hot. Dont like self order kiosk.",4,Positive,False
30866,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,Don't buy the fries not good at all. Everything else was okay.,3,Neutral,False
30867,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,Slow service gave our food to someone else.,1,Negative,False
30868,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Very clean food was good and employees very nice.....,5,Positive,False
30869,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,6 years ago,2190.0,"Table service! Very nice decor, prepare to wait. Very busy location.",4,Positive,False
30870,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,The only coffee place open at 4:30am made for a quick drive thru visit.,4,Positive,False
30871,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,That location is it going you can order yourself and take care of it very quickly,5,Positive,False
30872,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,None of the table were clean takes long to order and when I do the order takes long and they forget something,1,Negative,False
30873,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,"archer road in gainesville, the worst of the service, bad treatment to the customers, they give you the hamburguer without meat, in the nights there is never soda, they never take the order correctly",1,Negative,False
30874,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,Fast fresh best milkshakes hotnspicys and not only that great customer service,5,Positive,False
30875,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Friendly staff but the slowest service everytime i go ots at least 15 min,3,Neutral,False
30876,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Super slow service for a McDonald's. 15 min in the drive thru line and we were at the front of line.,1,Negative,False
30877,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,6 years ago,2190.0,"Took forever, about 10 mins in drive through. No sense of urgency at all.",2,Negative,False
30878,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,7 years ago,2555.0,Worst McDonalds I have been to in 30 years because of horrible customer service. Left to go to another Mcdonalds at the other end of International just now at 11pm 3-30-2016,1,Negative,False
30879,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,Fast !!! Clean!! And friendly ! Probably the best McDonald's I've been too,5,Positive,False
30880,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,6 years ago,2190.0,"Friendliest, hardest working and most pleasant staff of any McDonald's I've ever been to.",5,Positive,False
30881,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,6 years ago,2190.0,Quick late night service. Great staff. Hot fries and burger.,4,Positive,False
30882,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,"The service is not the best, but the food was good",3,Neutral,False
30883,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,6 years ago,2190.0,The staff are rude when you ask to fix your order I come like 3 times a week and the Fry's are dry meat not cook one of the Haitian manager always being smart asking me if I don't like the way to cook them McDonald's 5 minutes away bad service,1,Negative,False
30884,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,Dawg hurry tf up mannn I,2,Negative,False
30885,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,"I was on the way to work, stopped for some coffee, waited forever for someone to answer the intercom, got the wrong sandwich and mostly ice, iced coffee... smh",3,Neutral,False
30886,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,"Deals here in the US are far better than at home. A nice, clean modern McDonald's.",5,Positive,False
30887,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,Seriously the slowest mcd I've ever been to.,2,Negative,False
30888,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,"Refurbished recently and to a high standard , fresh hit food served to your table",4,Positive,False
30889,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Always great Good customer service Good fast food,5,Positive,False
30890,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Extremely slow. Food wrong. Did not feel like going back in to fix it.,2,Negative,False
30891,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,What expected out of McDonald's would recommend,5,Positive,False
30892,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,"Small one inside Walmart,has a bit of a wait tho as not many staff and as you can imagine it's very busy!x",4,Positive,False
30893,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Fast and easy! Good parking options. Close to the convention center and hotels.,4,Positive,False
30894,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Lady at the desk had my order mixed up with someone else's order and even handed me a different receipt,3,Neutral,False
30895,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,Great place to have a reasonably priced meal when staying near or visiting the Orlando convention center.,5,Positive,False
30896,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,Horrible service to if we hadn't paid would have drove off,1,Negative,False
30897,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,"No idea why they completely neglected the dining room, trash cans overflowing, trays of trash everywhere and all the condiments, napkins etc empty.",2,Negative,False
30898,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,5 years ago,1825.0,It was nice fast but a bit crowded and the bathrooms are clean,5,Positive,False
30899,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,Made a special request on my order. I had to repeat it three times because a staff member ignored it.,2,Negative,False
30900,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,6 years ago,2190.0,If you are at the convention center this is the place to go for a quick grab of food. The kiosks make it super easy,5,Positive,False
30901,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,Was a nice McDonalds overall. The bathrooms could've been cleaner though.,4,Positive,False
30902,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,I love this place one of my very favorite Asian restaurants,5,Positive,False
30903,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,"All was good, no complaints was in and out food was good!",5,Positive,False
30904,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,Took me 40 min to get a soggy milkshake and crunchy fries with MOBILE ordering.,1,Negative,False
30905,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,Drive thru was so slow and no sauce given when asked and displayed on the screen,2,Negative,False
30906,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,Awful staff was rude and place was slow and dirty,1,Negative,False
30907,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,6 years ago,2190.0,Do not go here. Employees ignore you after you order and give you attitude when you request something behind the counter or when they forgot something on your order,1,Negative,False
30908,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,One step slower in service they would go backwards. By the time you get your food it's already cold.,2,Negative,False
30909,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,I had wonderful customer service! Will stop by again when I come back to town.....,5,Positive,False
30911,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,"Grab n go foods, drive thru lines can be long, self order machines are available to cut down lines but the wait is still long inside",3,Neutral,False
30912,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,Drive through was congested and tourist mixed with locals makes the parking lot a war zone.,3,Neutral,False
30913,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,4 years ago,1460.0,Filthy. Took 30 minutes to fill order. Everyone was waiting. Lines backed up. Order was wrong.,1,Negative,False
30914,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,3 years ago,1095.0,Food and staff was fine. Cleanliness was lacking a bit though.,4,Positive,False
30915,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,6 years ago,2190.0,Incompetent staff....girl taking order didn't know what she was doing...and the lady who brought food out was rude,1,Negative,False
30916,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,a year ago,365.0,Smooth AI Ordering and fast handling of the order.,4,Positive,False
30917,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,5468,2 years ago,730.0,Loved the food alot it was soooo good,5,Positive,False
